Date,Year,Month,Geopolitical_Zone,State,Avg_Humidity_Percent,Min_Humidity_Percent,Max_Humidity_Percent
2017-12-01,2017,12,North-East,Adamawa,26.6,12.3,45.7
2018-01-01,2018,1,North-East,Adamawa,16.2,5.8,26.4
2018-02-01,2018,2,North-East,Adamawa,24.0,10.1,40.9
2018-03-01,2018,3,North-East,Adamawa,26.9,11.0,46.5
2018-04-01,2018,4,North-East,Adamawa,46.2,31.3,57.3
2018-05-01,2018,5,North-East,Adamawa,69.0,57.4,88.4
2018-06-01,2018,6,North-East,Adamawa,72.7,54.6,89.7
2018-07-01,2018,7,North-East,Adamawa,81.0,69.9,93.3
2018-08-01,2018,8,North-East,Adamawa,83.7,67.9,98.7
2018-09-01,2018,9,North-East,Adamawa,83.5,69.9,102.6
2018-10-01,2018,10,North-East,Adamawa,73.6,60.4,86.1
2018-11-01,2018,11,North-East,Adamawa,49.0,31.9,66.4
2018-12-01,2018,12,North-East,Adamawa,34.2,22.8,47.6
2019-01-01,2019,1,North-East,Adamawa,21.7,3.8,35.0
2019-02-01,2019,2,North-East,Adamawa,21.7,11.7,39.7
2019-03-01,2019,3,North-East,Adamawa,21.4,10.0,40.0
2019-04-01,2019,4,North-East,Adamawa,37.6,27.5,55.6
2019-05-01,2019,5,North-East,Adamawa,57.9,46.7,76.8
2019-06-01,2019,6,North-East,Adamawa,68.6,53.5,88.3
2019-07-01,2019,7,North-East,Adamawa,79.2,59.9,95.1
2019-08-01,2019,8,North-East,Adamawa,84.1,71.7,94.6
2019-09-01,2019,9,North-East,Adamawa,80.5,62.9,96.9
2019-10-01,2019,10,North-East,Adamawa,82.8,67.9,101.8
2019-11-01,2019,11,North-East,Adamawa,62.2,44.1,72.6
2019-12-01,2019,12,North-East,Adamawa,40.5,24.0,51.7
2020-01-01,2020,1,North-East,Adamawa,30.0,12.9,40.4
2020-02-01,2020,2,North-East,Adamawa,20.3,1.7,32.2
2020-03-01,2020,3,North-East,Adamawa,27.1,11.3,41.3
2020-04-01,2020,4,North-East,Adamawa,53.8,35.9,72.2
2020-05-01,2020,5,North-East,Adamawa,68.3,54.8,80.7
2020-06-01,2020,6,North-East,Adamawa,74.9,59.6,87.8
2020-07-01,2020,7,North-East,Adamawa,78.9,66.4,96.4
2020-08-01,2020,8,North-East,Adamawa,80.3,68.4,90.4
2020-09-01,2020,9,North-East,Adamawa,81.9,68.3,94.0
2020-10-01,2020,10,North-East,Adamawa,67.2,52.5,83.9
2020-11-01,2020,11,North-East,Adamawa,47.1,35.0,63.5
2020-12-01,2020,12,North-East,Adamawa,29.8,18.7,47.5
2021-01-01,2021,1,North-East,Adamawa,19.7,4.0,34.2
2021-02-01,2021,2,North-East,Adamawa,14.9,2.2,26.1
2021-03-01,2021,3,North-East,Adamawa,31.0,11.8,44.0
2021-04-01,2021,4,North-East,Adamawa,39.3,29.3,51.8
2021-05-01,2021,5,North-East,Adamawa,58.8,39.8,71.7
2021-06-01,2021,6,North-East,Adamawa,69.8,58.4,81.3
2021-07-01,2021,7,North-East,Adamawa,83.7,64.9,99.3
2021-08-01,2021,8,North-East,Adamawa,83.3,68.5,101.0
2021-09-01,2021,9,North-East,Adamawa,82.3,65.1,95.3
2021-10-01,2021,10,North-East,Adamawa,74.1,60.6,93.1
2021-11-01,2021,11,North-East,Adamawa,53.7,42.2,65.8
2021-12-01,2021,12,North-East,Adamawa,38.2,23.6,58.0
2022-01-01,2022,1,North-East,Adamawa,28.1,14.0,38.3
2022-02-01,2022,2,North-East,Adamawa,17.3,-1.9,31.2
2022-03-01,2022,3,North-East,Adamawa,22.3,3.3,37.3
2022-04-01,2022,4,North-East,Adamawa,55.6,35.7,72.8
2022-05-01,2022,5,North-East,Adamawa,74.0,62.4,84.2
2022-06-01,2022,6,North-East,Adamawa,76.5,63.3,96.1
2022-07-01,2022,7,North-East,Adamawa,83.5,70.9,95.2
2022-08-01,2022,8,North-East,Adamawa,86.2,70.1,96.9
2022-09-01,2022,9,North-East,Adamawa,83.9,73.7,100.2
2022-10-01,2022,10,North-East,Adamawa,74.9,57.3,89.7
2022-11-01,2022,11,North-East,Adamawa,50.4,35.6,68.3
2022-12-01,2022,12,North-East,Adamawa,37.8,18.5,55.7
2023-01-01,2023,1,North-East,Adamawa,29.4,16.7,42.2
2023-02-01,2023,2,North-East,Adamawa,17.7,4.3,34.8
2023-03-01,2023,3,North-East,Adamawa,30.4,17.4,45.7
2023-04-01,2023,4,North-East,Adamawa,42.4,28.2,53.6
2023-05-01,2023,5,North-East,Adamawa,51.6,40.5,67.7
2023-06-01,2023,6,North-East,Adamawa,65.8,48.7,76.3
2023-07-01,2023,7,North-East,Adamawa,64.7,50.0,82.6
2023-08-01,2023,8,North-East,Adamawa,73.8,60.2,85.3
2023-09-01,2023,9,North-East,Adamawa,73.8,58.7,91.7
2023-10-01,2023,10,North-East,Adamawa,56.2,42.6,72.8
2023-11-01,2023,11,North-East,Adamawa,38.7,26.7,54.6
2023-12-01,2023,12,North-East,Adamawa,22.3,6.8,40.6
1990-01-01,1990,1,North-Central,Benue,64.5,50.7,79.6
1990-02-01,1990,2,North-Central,Benue,53.2,41.5,67.5
1990-03-01,1990,3,North-Central,Benue,53.8,39.2,72.2
1990-04-01,1990,4,North-Central,Benue,76.7,61.0,95.2
1990-05-01,1990,5,North-Central,Benue,84.9,65.7,104.4
1990-06-01,1990,6,North-Central,Benue,86.3,70.8,103.0
1990-07-01,1990,7,North-Central,Benue,87.3,76.3,107.2
1990-08-01,1990,8,North-Central,Benue,87.2,73.4,105.5
1990-09-01,1990,9,North-Central,Benue,88.0,73.8,107.1
1990-10-01,1990,10,North-Central,Benue,86.6,74.6,99.8
1990-11-01,1990,11,North-Central,Benue,81.6,71.4,96.3
1990-12-01,1990,12,North-Central,Benue,76.5,57.5,87.4
1991-01-01,1991,1,North-Central,Benue,55.9,40.8,75.3
1991-02-01,1991,2,North-Central,Benue,71.1,55.0,84.2
1991-03-01,1991,3,North-Central,Benue,71.5,61.1,82.1
1991-04-01,1991,4,North-Central,Benue,80.7,70.1,91.4
1991-05-01,1991,5,North-Central,Benue,83.7,67.5,102.8
1991-06-01,1991,6,North-Central,Benue,87.3,75.3,104.5
1991-07-01,1991,7,North-Central,Benue,88.7,70.7,99.5
1991-08-01,1991,8,North-Central,Benue,88.7,76.5,99.9
1991-09-01,1991,9,North-Central,Benue,87.3,69.6,102.3
1991-10-01,1991,10,North-Central,Benue,87.0,74.0,97.5
1991-11-01,1991,11,North-Central,Benue,77.5,60.8,93.9
1991-12-01,1991,12,North-Central,Benue,62.9,51.9,81.9
1992-01-01,1992,1,North-Central,Benue,52.0,35.4,69.0
1992-02-01,1992,2,North-Central,Benue,39.1,21.2,51.9
1992-03-01,1992,3,North-Central,Benue,67.6,55.2,79.5
1992-04-01,1992,4,North-Central,Benue,81.2,65.3,92.2
1992-05-01,1992,5,North-Central,Benue,85.1,67.3,95.5
1992-06-01,1992,6,North-Central,Benue,86.4,72.9,98.2
1992-07-01,1992,7,North-Central,Benue,88.4,76.1,103.4
1992-08-01,1992,8,North-Central,Benue,88.6,73.7,98.8
1992-09-01,1992,9,North-Central,Benue,89.3,70.5,106.1
1992-10-01,1992,10,North-Central,Benue,88.4,72.7,105.9
1992-11-01,1992,11,North-Central,Benue,77.2,65.9,92.0
1992-12-01,1992,12,North-Central,Benue,64.6,46.5,76.5
1993-01-01,1993,1,North-Central,Benue,53.9,37.9,69.0
1993-02-01,1993,2,North-Central,Benue,58.8,38.9,75.2
1993-03-01,1993,3,North-Central,Benue,72.1,56.6,85.2
1993-04-01,1993,4,North-Central,Benue,79.9,65.2,99.8
1993-05-01,1993,5,North-Central,Benue,85.5,72.7,101.1
1993-06-01,1993,6,North-Central,Benue,86.7,72.3,104.8
1993-07-01,1993,7,North-Central,Benue,87.8,75.9,101.9
1993-08-01,1993,8,North-Central,Benue,89.0,70.7,104.4
1993-09-01,1993,9,North-Central,Benue,87.5,74.1,106.7
1993-10-01,1993,10,North-Central,Benue,88.3,76.1,103.6
1993-11-01,1993,11,North-Central,Benue,84.9,73.6,97.7
1993-12-01,1993,12,North-Central,Benue,72.0,60.5,88.6
1994-01-01,1994,1,North-Central,Benue,66.9,51.5,85.3
1994-02-01,1994,2,North-Central,Benue,53.3,42.1,70.4
1994-03-01,1994,3,North-Central,Benue,77.0,61.9,87.6
1994-04-01,1994,4,North-Central,Benue,81.3,62.3,93.5
1994-05-01,1994,5,North-Central,Benue,84.6,69.6,100.9
1994-06-01,1994,6,North-Central,Benue,85.8,69.3,101.4
1994-07-01,1994,7,North-Central,Benue,87.8,70.8,97.8
1994-08-01,1994,8,North-Central,Benue,88.9,76.0,99.4
1994-09-01,1994,9,North-Central,Benue,89.1,78.2,100.7
1994-10-01,1994,10,North-Central,Benue,89.3,77.8,108.8
1994-11-01,1994,11,North-Central,Benue,78.6,67.9,93.5
1994-12-01,1994,12,North-Central,Benue,71.1,59.3,83.7
1995-01-01,1995,1,North-Central,Benue,59.2,46.9,78.7
1995-02-01,1995,2,North-Central,Benue,55.6,42.8,66.5
1995-03-01,1995,3,North-Central,Benue,77.9,63.6,97.7
1995-04-01,1995,4,North-Central,Benue,81.6,64.4,96.9
1995-05-01,1995,5,North-Central,Benue,85.5,68.8,99.1
1995-06-01,1995,6,North-Central,Benue,87.1,74.4,102.0
1995-07-01,1995,7,North-Central,Benue,88.9,72.2,103.4
1995-08-01,1995,8,North-Central,Benue,90.3,72.4,102.7
1995-09-01,1995,9,North-Central,Benue,89.3,76.2,101.1
1995-10-01,1995,10,North-Central,Benue,88.8,73.3,107.0
1995-11-01,1995,11,North-Central,Benue,82.6,69.8,93.7
1995-12-01,1995,12,North-Central,Benue,72.7,62.7,85.6
1996-01-01,1996,1,North-Central,Benue,64.5,46.3,77.5
1996-02-01,1996,2,North-Central,Benue,70.1,52.7,81.2
1996-03-01,1996,3,North-Central,Benue,79.8,68.3,97.0
1996-04-01,1996,4,North-Central,Benue,82.8,63.5,102.5
1996-05-01,1996,5,North-Central,Benue,85.5,73.4,96.3
1996-06-01,1996,6,North-Central,Benue,87.1,70.2,100.7
1996-07-01,1996,7,North-Central,Benue,87.3,76.1,98.4
1996-08-01,1996,8,North-Central,Benue,88.4,72.8,108.3
1996-09-01,1996,9,North-Central,Benue,88.7,75.8,100.8
1996-10-01,1996,10,North-Central,Benue,88.6,76.5,101.2
1996-11-01,1996,11,North-Central,Benue,75.5,56.1,86.9
1996-12-01,1996,12,North-Central,Benue,63.9,46.4,76.4
1997-01-01,1997,1,North-Central,Benue,65.9,55.8,78.0
1997-02-01,1997,2,North-Central,Benue,50.6,34.6,67.6
1997-03-01,1997,3,North-Central,Benue,71.7,60.5,83.9
1997-04-01,1997,4,North-Central,Benue,83.1,72.4,99.6
1997-05-01,1997,5,North-Central,Benue,86.8,70.0,104.4
1997-06-01,1997,6,North-Central,Benue,89.3,70.1,109.2
1997-07-01,1997,7,North-Central,Benue,89.0,75.6,103.8
1997-08-01,1997,8,North-Central,Benue,89.2,73.8,106.1
1997-09-01,1997,9,North-Central,Benue,89.4,71.2,105.7
1997-10-01,1997,10,North-Central,Benue,89.6,76.8,108.6
1997-11-01,1997,11,North-Central,Benue,79.9,60.5,99.4
1997-12-01,1997,12,North-Central,Benue,65.4,50.3,79.3
1998-01-01,1998,1,North-Central,Benue,62.5,46.0,72.8
1998-02-01,1998,2,North-Central,Benue,58.2,43.6,75.3
1998-03-01,1998,3,North-Central,Benue,58.9,41.3,78.3
1998-04-01,1998,4,North-Central,Benue,82.2,66.7,93.4
1998-05-01,1998,5,North-Central,Benue,85.9,69.7,98.1
1998-06-01,1998,6,North-Central,Benue,87.3,76.5,102.3
1998-07-01,1998,7,North-Central,Benue,88.1,75.2,102.0
1998-08-01,1998,8,North-Central,Benue,88.5,75.4,107.1
1998-09-01,1998,9,North-Central,Benue,88.6,74.9,99.9
1998-10-01,1998,10,North-Central,Benue,86.7,67.2,103.7
1998-11-01,1998,11,North-Central,Benue,77.0,57.8,94.4
1998-12-01,1998,12,North-Central,Benue,69.1,52.9,83.9
1999-01-01,1999,1,North-Central,Benue,61.5,46.9,77.3
1999-02-01,1999,2,North-Central,Benue,71.9,61.7,88.2
1999-03-01,1999,3,North-Central,Benue,77.1,58.5,87.3
1999-04-01,1999,4,North-Central,Benue,78.0,64.2,90.4
1999-05-01,1999,5,North-Central,Benue,81.0,67.0,101.0
1999-06-01,1999,6,North-Central,Benue,85.0,70.2,97.5
1999-07-01,1999,7,North-Central,Benue,85.2,68.2,99.3
1999-08-01,1999,8,North-Central,Benue,84.3,72.5,103.1
1999-09-01,1999,9,North-Central,Benue,84.9,74.3,101.2
1999-10-01,1999,10,North-Central,Benue,84.9,71.9,100.3
1999-11-01,1999,11,North-Central,Benue,74.8,63.0,90.2
1999-12-01,1999,12,North-Central,Benue,50.0,33.6,65.3
2000-01-01,2000,1,North-Central,Benue,52.2,41.2,67.4
2000-02-01,2000,2,North-Central,Benue,33.6,14.9,44.3
2000-03-01,2000,3,North-Central,Benue,49.0,30.2,61.6
2000-04-01,2000,4,North-Central,Benue,73.1,59.3,89.4
2000-05-01,2000,5,North-Central,Benue,77.3,57.5,92.6
2000-06-01,2000,6,North-Central,Benue,88.8,70.7,100.4
2000-07-01,2000,7,North-Central,Benue,90.1,71.3,103.8
2000-08-01,2000,8,North-Central,Benue,90.1,77.4,104.1
2000-09-01,2000,9,North-Central,Benue,90.6,75.4,109.2
2000-10-01,2000,10,North-Central,Benue,88.0,69.5,104.6
2000-11-01,2000,11,North-Central,Benue,76.0,61.8,87.4
2000-12-01,2000,12,North-Central,Benue,71.7,54.4,90.5
2001-01-01,2001,1,North-Central,Benue,57.0,40.3,71.0
2001-02-01,2001,2,North-Central,Benue,58.8,41.5,71.1
2001-03-01,2001,3,North-Central,Benue,79.9,63.0,99.3
2001-04-01,2001,4,North-Central,Benue,85.2,68.6,97.2
2001-05-01,2001,5,North-Central,Benue,86.3,70.6,103.4
2001-06-01,2001,6,North-Central,Benue,88.0,73.3,99.8
2001-07-01,2001,7,North-Central,Benue,88.8,71.3,101.1
2001-08-01,2001,8,North-Central,Benue,88.5,76.9,103.2
2001-09-01,2001,9,North-Central,Benue,88.8,70.7,105.7
2001-10-01,2001,10,North-Central,Benue,85.2,73.8,102.7
2001-11-01,2001,11,North-Central,Benue,74.4,56.0,92.4
2001-12-01,2001,12,North-Central,Benue,65.2,50.9,80.5
2002-01-01,2002,1,North-Central,Benue,52.8,42.2,71.3
2002-02-01,2002,2,North-Central,Benue,60.4,49.8,77.3
2002-03-01,2002,3,North-Central,Benue,76.9,64.4,94.1
2002-04-01,2002,4,North-Central,Benue,84.1,71.7,95.8
2002-05-01,2002,5,North-Central,Benue,86.1,69.9,102.8
2002-06-01,2002,6,North-Central,Benue,86.8,73.5,99.8
2002-07-01,2002,7,North-Central,Benue,88.7,77.7,99.6
2002-08-01,2002,8,North-Central,Benue,88.7,70.8,101.9
2002-09-01,2002,9,North-Central,Benue,88.5,74.1,100.4
2002-10-01,2002,10,North-Central,Benue,87.2,69.8,105.4
2002-11-01,2002,11,North-Central,Benue,77.4,66.2,96.6
2002-12-01,2002,12,North-Central,Benue,65.3,54.9,83.7
2003-01-01,2003,1,North-Central,Benue,60.0,46.0,77.1
2003-02-01,2003,2,North-Central,Benue,70.2,52.3,82.6
2003-03-01,2003,3,North-Central,Benue,74.5,61.1,93.3
2003-04-01,2003,4,North-Central,Benue,83.0,72.7,100.3
2003-05-01,2003,5,North-Central,Benue,85.1,73.5,105.1
2003-06-01,2003,6,North-Central,Benue,88.1,71.8,105.4
2003-07-01,2003,7,North-Central,Benue,87.5,76.3,100.6
2003-08-01,2003,8,North-Central,Benue,87.3,71.5,106.0
2003-09-01,2003,9,North-Central,Benue,88.2,69.1,103.8
2003-10-01,2003,10,North-Central,Benue,88.2,73.2,101.9
2003-11-01,2003,11,North-Central,Benue,78.3,65.7,90.8
2003-12-01,2003,12,North-Central,Benue,62.6,47.5,81.4
2004-01-01,2004,1,North-Central,Benue,62.2,50.6,75.0
2004-02-01,2004,2,North-Central,Benue,56.3,38.9,70.9
2004-03-01,2004,3,North-Central,Benue,65.6,50.4,80.0
2004-04-01,2004,4,North-Central,Benue,79.3,60.4,92.6
2004-05-01,2004,5,North-Central,Benue,85.8,66.1,101.5
2004-06-01,2004,6,North-Central,Benue,87.7,68.0,99.3
2004-07-01,2004,7,North-Central,Benue,88.1,74.7,103.8
2004-08-01,2004,8,North-Central,Benue,88.1,76.6,107.2
2004-09-01,2004,9,North-Central,Benue,88.3,73.7,100.0
2004-10-01,2004,10,North-Central,Benue,88.0,75.8,98.6
2004-11-01,2004,11,North-Central,Benue,80.6,70.6,95.7
2004-12-01,2004,12,North-Central,Benue,66.7,53.1,78.8
2005-01-01,2005,1,North-Central,Benue,49.3,36.6,67.7
2005-02-01,2005,2,North-Central,Benue,70.5,58.7,89.4
2005-03-01,2005,3,North-Central,Benue,76.8,65.1,95.4
2005-04-01,2005,4,North-Central,Benue,79.3,60.1,99.2
2005-05-01,2005,5,North-Central,Benue,82.9,64.4,97.3
2005-06-01,2005,6,North-Central,Benue,85.0,73.6,101.3
2005-07-01,2005,7,North-Central,Benue,84.8,71.7,102.7
2005-08-01,2005,8,North-Central,Benue,83.9,70.0,94.8
2005-09-01,2005,9,North-Central,Benue,87.8,77.6,101.7
2005-10-01,2005,10,North-Central,Benue,87.6,76.7,102.5
2005-11-01,2005,11,North-Central,Benue,72.9,57.3,91.9
2005-12-01,2005,12,North-Central,Benue,68.1,51.3,87.8
2006-01-01,2006,1,North-Central,Benue,70.7,53.2,88.4
2006-02-01,2006,2,North-Central,Benue,72.0,53.8,90.1
2006-03-01,2006,3,North-Central,Benue,74.4,55.0,88.5
2006-04-01,2006,4,North-Central,Benue,78.2,64.9,95.7
2006-05-01,2006,5,North-Central,Benue,83.9,64.6,100.6
2006-06-01,2006,6,North-Central,Benue,83.4,66.2,103.1
2006-07-01,2006,7,North-Central,Benue,85.8,69.6,104.3
2006-08-01,2006,8,North-Central,Benue,88.4,72.6,107.2
2006-09-01,2006,9,North-Central,Benue,89.1,70.5,103.6
2006-10-01,2006,10,North-Central,Benue,87.4,68.4,103.7
2006-11-01,2006,11,North-Central,Benue,69.0,51.3,81.4
2006-12-01,2006,12,North-Central,Benue,55.6,40.6,73.6
2007-01-01,2007,1,North-Central,Benue,51.8,32.0,70.6
2007-02-01,2007,2,North-Central,Benue,61.5,47.0,78.8
2007-03-01,2007,3,North-Central,Benue,68.8,57.5,79.0
2007-04-01,2007,4,North-Central,Benue,79.9,67.7,98.8
2007-05-01,2007,5,North-Central,Benue,84.3,71.7,94.3
2007-06-01,2007,6,North-Central,Benue,87.0,74.3,104.7
2007-07-01,2007,7,North-Central,Benue,87.9,74.4,104.0
2007-08-01,2007,8,North-Central,Benue,89.0,71.7,104.6
2007-09-01,2007,9,North-Central,Benue,88.5,75.7,100.9
2007-10-01,2007,10,North-Central,Benue,89.5,71.0,104.4
2007-11-01,2007,11,North-Central,Benue,82.5,66.5,94.4
2007-12-01,2007,12,North-Central,Benue,68.2,49.2,81.7
2008-01-01,2008,1,North-Central,Benue,62.0,49.4,79.6
2008-02-01,2008,2,North-Central,Benue,53.4,40.1,69.1
2008-03-01,2008,3,North-Central,Benue,80.0,62.6,90.9
2008-04-01,2008,4,North-Central,Benue,83.3,71.3,95.0
2008-05-01,2008,5,North-Central,Benue,83.9,65.7,99.4
2008-06-01,2008,6,North-Central,Benue,87.3,70.6,99.3
2008-07-01,2008,7,North-Central,Benue,88.0,73.4,106.9
2008-08-01,2008,8,North-Central,Benue,89.0,74.1,102.8
2008-09-01,2008,9,North-Central,Benue,87.9,74.8,107.5
2008-10-01,2008,10,North-Central,Benue,84.8,66.5,100.0
2008-11-01,2008,11,North-Central,Benue,71.7,59.1,91.7
2008-12-01,2008,12,North-Central,Benue,69.3,59.0,80.5
2009-01-01,2009,1,North-Central,Benue,69.3,51.6,85.2
2009-02-01,2009,2,North-Central,Benue,71.0,58.7,84.8
2009-03-01,2009,3,North-Central,Benue,73.6,58.2,85.8
2009-04-01,2009,4,North-Central,Benue,80.6,70.4,99.1
2009-05-01,2009,5,North-Central,Benue,85.1,71.1,96.7
2009-06-01,2009,6,North-Central,Benue,86.6,69.0,104.8
2009-07-01,2009,7,North-Central,Benue,86.5,76.0,104.9
2009-08-01,2009,8,North-Central,Benue,88.8,74.5,102.4
2009-09-01,2009,9,North-Central,Benue,87.5,77.5,104.7
2009-10-01,2009,10,North-Central,Benue,87.3,70.0,104.7
2009-11-01,2009,11,North-Central,Benue,78.2,58.8,96.4
2009-12-01,2009,12,North-Central,Benue,57.3,45.7,75.6
2010-01-01,2010,1,North-Central,Benue,57.7,44.2,73.4
2010-02-01,2010,2,North-Central,Benue,68.7,52.4,78.9
2010-03-01,2010,3,North-Central,Benue,68.0,55.4,85.9
2010-04-01,2010,4,North-Central,Benue,78.4,59.0,93.0
2010-05-01,2010,5,North-Central,Benue,85.1,66.1,101.5
2010-06-01,2010,6,North-Central,Benue,86.8,73.5,102.2
2010-07-01,2010,7,North-Central,Benue,88.1,70.8,104.8
2010-08-01,2010,8,North-Central,Benue,88.4,77.8,105.1
2010-09-01,2010,9,North-Central,Benue,88.3,70.2,103.3
2010-10-01,2010,10,North-Central,Benue,88.9,76.6,106.4
2010-11-01,2010,11,North-Central,Benue,81.4,70.8,97.8
2010-12-01,2010,12,North-Central,Benue,61.2,46.1,76.0
2011-01-01,2011,1,North-Central,Benue,53.8,42.5,69.3
2011-02-01,2011,2,North-Central,Benue,76.8,61.3,93.9
2011-03-01,2011,3,North-Central,Benue,74.6,59.6,93.9
2011-04-01,2011,4,North-Central,Benue,79.7,68.1,96.7
2011-05-01,2011,5,North-Central,Benue,85.8,75.5,104.9
2011-06-01,2011,6,North-Central,Benue,86.6,74.8,104.5
2011-07-01,2011,7,North-Central,Benue,86.8,76.6,101.2
2011-08-01,2011,8,North-Central,Benue,87.6,73.4,106.8
2011-09-01,2011,9,North-Central,Benue,88.2,73.2,105.6
2011-10-01,2011,10,North-Central,Benue,88.0,70.1,101.5
2011-11-01,2011,11,North-Central,Benue,71.6,60.8,89.3
2011-12-01,2011,12,North-Central,Benue,57.9,45.2,68.7
2012-01-01,2012,1,North-Central,Benue,60.4,41.4,77.5
2012-02-01,2012,2,North-Central,Benue,72.7,56.8,84.8
2012-03-01,2012,3,North-Central,Benue,68.3,55.5,82.1
2012-04-01,2012,4,North-Central,Benue,78.8,65.3,98.1
2012-05-01,2012,5,North-Central,Benue,83.3,69.9,103.2
2012-06-01,2012,6,North-Central,Benue,85.3,68.3,104.4
2012-07-01,2012,7,North-Central,Benue,87.1,69.8,106.4
2012-08-01,2012,8,North-Central,Benue,87.9,77.2,105.0
2012-09-01,2012,9,North-Central,Benue,88.3,72.0,98.5
2012-10-01,2012,10,North-Central,Benue,88.5,72.4,105.9
2012-11-01,2012,11,North-Central,Benue,81.1,68.2,100.3
2012-12-01,2012,12,North-Central,Benue,67.8,57.5,84.5
2013-01-01,2013,1,North-Central,Benue,65.9,55.8,77.5
2013-02-01,2013,2,North-Central,Benue,68.9,53.7,82.3
2013-03-01,2013,3,North-Central,Benue,79.6,67.3,96.7
2013-04-01,2013,4,North-Central,Benue,78.3,64.3,98.1
2013-05-01,2013,5,North-Central,Benue,83.7,70.4,97.1
2013-06-01,2013,6,North-Central,Benue,85.1,70.9,98.7
2013-07-01,2013,7,North-Central,Benue,86.2,68.5,104.5
2013-08-01,2013,8,North-Central,Benue,86.4,66.6,102.4
2013-09-01,2013,9,North-Central,Benue,86.1,70.0,96.5
2013-10-01,2013,10,North-Central,Benue,84.4,66.6,102.1
2013-11-01,2013,11,North-Central,Benue,77.0,57.7,91.8
2013-12-01,2013,12,North-Central,Benue,60.6,47.6,78.0
2014-01-01,2014,1,North-Central,Benue,55.4,37.1,67.0
2014-02-01,2014,2,North-Central,Benue,51.9,35.8,69.7
2014-03-01,2014,3,North-Central,Benue,72.0,52.9,84.8
2014-04-01,2014,4,North-Central,Benue,78.8,63.3,97.1
2014-05-01,2014,5,North-Central,Benue,81.6,65.1,94.1
2014-06-01,2014,6,North-Central,Benue,84.8,70.7,102.0
2014-07-01,2014,7,North-Central,Benue,84.6,65.0,102.3
2014-08-01,2014,8,North-Central,Benue,85.7,73.4,102.5
2014-09-01,2014,9,North-Central,Benue,85.8,67.9,97.2
2014-10-01,2014,10,North-Central,Benue,84.6,69.8,95.0
2014-11-01,2014,11,North-Central,Benue,73.8,58.1,87.5
2014-12-01,2014,12,North-Central,Benue,52.0,34.1,66.7
2015-01-01,2015,1,North-Central,Benue,41.9,25.7,57.0
2015-02-01,2015,2,North-Central,Benue,64.8,48.2,78.8
2015-03-01,2015,3,North-Central,Benue,65.8,54.1,83.3
2015-04-01,2015,4,North-Central,Benue,67.4,54.5,85.1
2015-05-01,2015,5,North-Central,Benue,76.1,61.2,95.4
2015-06-01,2015,6,North-Central,Benue,80.8,68.6,99.7
2015-07-01,2015,7,North-Central,Benue,85.8,74.6,103.4
2015-08-01,2015,8,North-Central,Benue,86.0,67.2,98.7
2015-09-01,2015,9,North-Central,Benue,87.5,71.3,103.0
2015-10-01,2015,10,North-Central,Benue,86.3,75.3,97.4
2015-11-01,2015,11,North-Central,Benue,66.3,53.1,82.0
2015-12-01,2015,12,North-Central,Benue,43.1,32.8,62.4
2016-01-01,2016,1,North-Central,Benue,33.9,18.0,53.7
2016-02-01,2016,2,North-Central,Benue,40.2,26.9,52.9
2016-03-01,2016,3,North-Central,Benue,72.0,57.9,83.7
2016-04-01,2016,4,North-Central,Benue,76.2,56.6,87.7
2016-05-01,2016,5,North-Central,Benue,81.6,69.3,100.0
2016-06-01,2016,6,North-Central,Benue,85.0,67.8,96.5
2016-07-01,2016,7,North-Central,Benue,87.2,76.5,97.3
2016-08-01,2016,8,North-Central,Benue,88.2,72.0,105.7
2016-09-01,2016,9,North-Central,Benue,88.5,71.4,103.6
2016-10-01,2016,10,North-Central,Benue,86.1,74.1,104.0
2016-11-01,2016,11,North-Central,Benue,74.4,59.2,88.0
2016-12-01,2016,12,North-Central,Benue,63.5,51.5,81.9
2017-01-01,2017,1,North-Central,Benue,63.3,47.4,82.4
2017-02-01,2017,2,North-Central,Benue,44.1,30.7,58.4
2017-03-01,2017,3,North-Central,Benue,70.5,56.6,90.2
2017-04-01,2017,4,North-Central,Benue,78.3,61.4,95.6
2017-05-01,2017,5,North-Central,Benue,86.2,74.2,102.0
2017-06-01,2017,6,North-Central,Benue,85.9,73.7,98.4
2017-07-01,2017,7,North-Central,Benue,86.6,73.3,101.5
2017-08-01,2017,8,North-Central,Benue,88.0,75.9,98.3
2017-09-01,2017,9,North-Central,Benue,88.1,72.4,104.8
2017-10-01,2017,10,North-Central,Benue,85.1,65.2,102.9
2017-11-01,2017,11,North-Central,Benue,73.8,54.2,87.5
2017-12-01,2017,12,North-Central,Benue,64.3,46.4,75.2
2018-01-01,2018,1,North-Central,Benue,44.5,28.8,62.7
2018-02-01,2018,2,North-Central,Benue,67.5,50.9,78.8
2018-03-01,2018,3,North-Central,Benue,73.7,59.7,89.4
2018-04-01,2018,4,North-Central,Benue,73.7,63.0,87.2
2018-05-01,2018,5,North-Central,Benue,78.2,65.8,88.7
2018-06-01,2018,6,North-Central,Benue,85.4,72.3,96.2
2018-07-01,2018,7,North-Central,Benue,85.9,70.1,97.3
2018-08-01,2018,8,North-Central,Benue,85.5,69.3,101.2
2018-09-01,2018,9,North-Central,Benue,87.2,73.3,106.9
2018-10-01,2018,10,North-Central,Benue,85.8,68.5,99.2
2018-11-01,2018,11,North-Central,Benue,74.5,57.8,87.1
