Date,Year,Month,Geopolitical_Zone,State,Rainfall_mm,Rainy_Days,Max_Daily_Rainfall_mm,Rainfall_Intensity,Drought_Index,Flood_Risk_Index
2002-06-01,2002,6,North-East,Adamawa,116.6,23,37.7,5.07,0.112,0.287
2002-07-01,2002,7,North-East,Adamawa,187.5,30,64.7,6.25,0.0,0.388
2002-08-01,2002,8,North-East,Adamawa,228.1,30,112.6,7.6,0.0,0.549
2002-09-01,2002,9,North-East,Adamawa,153.0,30,66.4,5.1,0.07,0.404
2002-10-01,2002,10,North-East,Adamawa,35.8,7,15.8,5.11,0.545,0.201
2002-11-01,2002,11,North-East,Adamawa,0.3,0,0.1,0.3,0.959,0.014
2002-12-01,2002,12,North-East,Adamawa,0.0,0,0.0,0.0,1.0,0.0
2003-01-01,2003,1,North-East,Adamawa,0.0,0,0.0,0.0,1.0,0.0
2003-02-01,2003,2,North-East,Adamawa,0.1,0,0.0,0.1,0.649,0.0
2003-03-01,2003,3,North-East,Adamawa,0.4,0,0.1,0.4,0.899,0.025
2003-04-01,2003,4,North-East,Adamawa,65.7,13,24.3,5.05,0.0,0.425
2003-05-01,2003,5,North-East,Adamawa,57.1,11,25.0,5.19,0.467,0.233
2003-06-01,2003,6,North-East,Adamawa,138.4,28,48.0,4.94,0.0,0.366
2003-07-01,2003,7,North-East,Adamawa,144.7,29,61.0,4.99,0.132,0.366
2003-08-01,2003,8,North-East,Adamawa,162.5,30,74.9,5.42,0.208,0.365
2003-09-01,2003,9,North-East,Adamawa,122.8,25,45.7,4.91,0.253,0.278
2003-10-01,2003,10,North-East,Adamawa,41.5,8,15.3,5.19,0.473,0.194
2003-11-01,2003,11,North-East,Adamawa,1.3,0,0.4,1.3,0.824,0.054
2003-12-01,2003,12,North-East,Adamawa,0.0,0,0.0,0.0,1.0,0.0
2004-01-01,2004,1,North-East,Adamawa,0.0,0,0.0,0.0,1.0,0.0
2004-02-01,2004,2,North-East,Adamawa,0.0,0,0.0,0.0,1.0,0.0
2004-03-01,2004,3,North-East,Adamawa,1.2,0,0.6,1.2,0.696,0.152
2004-04-01,2004,4,North-East,Adamawa,75.8,15,36.9,5.05,0.0,0.645
2004-05-01,2004,5,North-East,Adamawa,140.0,28,48.5,5.0,0.0,0.453
2004-06-01,2004,6,North-East,Adamawa,111.6,22,53.3,5.07,0.15,0.406
2004-07-01,2004,7,North-East,Adamawa,212.7,30,105.0,7.09,0.0,0.63
2004-08-01,2004,8,North-East,Adamawa,82.9,17,29.1,4.88,0.596,0.142
2004-09-01,2004,9,North-East,Adamawa,104.7,21,43.6,4.99,0.363,0.265
2004-10-01,2004,10,North-East,Adamawa,30.1,6,13.9,5.02,0.618,0.177
2004-11-01,2004,11,North-East,Adamawa,11.6,2,4.0,5.8,0.0,0.543
2004-12-01,2004,12,North-East,Adamawa,0.0,0,0.0,0.0,1.0,0.0
2005-01-01,2005,1,North-East,Adamawa,0.0,0,0.0,0.0,1.0,0.0
2005-02-01,2005,2,North-East,Adamawa,0.1,0,0.0,0.1,0.649,0.0
2005-03-01,2005,3,North-East,Adamawa,1.8,0,0.6,1.8,0.543,0.152
2005-04-01,2005,4,North-East,Adamawa,40.3,8,15.7,5.04,0.295,0.275
2005-05-01,2005,5,North-East,Adamawa,54.7,11,19.9,4.97,0.489,0.186
2005-06-01,2005,6,North-East,Adamawa,158.7,30,50.2,5.29,0.0,0.382
2005-07-01,2005,7,North-East,Adamawa,133.8,27,58.9,4.96,0.198,0.353
2005-08-01,2005,8,North-East,Adamawa,193.4,30,60.8,6.45,0.058,0.296
2005-09-01,2005,9,North-East,Adamawa,163.0,30,53.7,5.43,0.009,0.326
2005-10-01,2005,10,North-East,Adamawa,47.1,9,21.9,5.23,0.402,0.278
2005-11-01,2005,11,North-East,Adamawa,1.8,0,0.6,1.8,0.756,0.081
2005-12-01,2005,12,North-East,Adamawa,0.0,0,0.0,0.0,1.0,0.0
2006-01-01,2006,1,North-East,Adamawa,0.0,0,0.0,0.0,1.0,0.0
2006-02-01,2006,2,North-East,Adamawa,3.9,1,1.6,3.9,0.0,1.0
2006-03-01,2006,3,North-East,Adamawa,0.1,0,0.0,0.1,0.975,0.0
2006-04-01,2006,4,North-East,Adamawa,7.3,1,3.0,7.3,0.872,0.052
2006-05-01,2006,5,North-East,Adamawa,69.8,14,34.1,4.99,0.348,0.318
2006-06-01,2006,6,North-East,Adamawa,74.3,15,23.4,4.95,0.434,0.178
2006-07-01,2006,7,North-East,Adamawa,114.0,23,34.9,4.96,0.316,0.209
2006-08-01,2006,8,North-East,Adamawa,284.0,30,135.9,9.47,0.0,0.662
2006-09-01,2006,9,North-East,Adamawa,163.2,30,76.2,5.44,0.008,0.463
2006-10-01,2006,10,North-East,Adamawa,49.0,10,21.0,4.9,0.378,0.267
2006-11-01,2006,11,North-East,Adamawa,0.0,0,0.0,0.0,1.0,0.0
2006-12-01,2006,12,North-East,Adamawa,0.0,0,0.0,0.0,1.0,0.0
2007-01-01,2007,1,North-East,Adamawa,0.0,0,0.0,0.0,1.0,0.0
2007-02-01,2007,2,North-East,Adamawa,0.5,0,0.2,0.5,0.0,0.701
2007-03-01,2007,3,North-East,Adamawa,1.0,0,0.4,1.0,0.746,0.101
2007-04-01,2007,4,North-East,Adamawa,34.6,7,10.8,4.94,0.395,0.189
2007-05-01,2007,5,North-East,Adamawa,122.2,24,49.6,5.09,0.0,0.463
2007-06-01,2007,6,North-East,Adamawa,130.7,26,64.4,5.03,0.005,0.49
2007-07-01,2007,7,North-East,Adamawa,142.5,28,69.0,5.09,0.145,0.414
2007-08-01,2007,8,North-East,Adamawa,186.5,30,90.1,6.22,0.091,0.439
2007-09-01,2007,9,North-East,Adamawa,170.9,30,64.9,5.7,0.0,0.395
2007-10-01,2007,10,North-East,Adamawa,118.1,24,40.6,4.92,0.0,0.516
2007-11-01,2007,11,North-East,Adamawa,9.1,2,3.1,4.55,0.0,0.421
2007-12-01,2007,12,North-East,Adamawa,0.0,0,0.0,0.0,1.0,0.0
2008-01-01,2008,1,North-East,Adamawa,0.0,0,0.0,0.0,1.0,0.0
2008-02-01,2008,2,North-East,Adamawa,0.0,0,0.0,0.0,1.0,0.0
2008-03-01,2008,3,North-East,Adamawa,1.3,0,0.6,1.3,0.67,0.152
2008-04-01,2008,4,North-East,Adamawa,51.4,10,24.1,5.14,0.101,0.422
2008-05-01,2008,5,North-East,Adamawa,99.3,20,39.5,4.96,0.073,0.369
2008-06-01,2008,6,North-East,Adamawa,162.7,30,56.2,5.42,0.0,0.428
2008-07-01,2008,7,North-East,Adamawa,175.4,30,86.3,5.85,0.0,0.518
2008-08-01,2008,8,North-East,Adamawa,303.2,30,105.9,10.11,0.0,0.516
2008-09-01,2008,9,North-East,Adamawa,193.4,30,94.7,6.45,0.0,0.576
2008-10-01,2008,10,North-East,Adamawa,79.2,16,31.6,4.95,0.0,0.401
2008-11-01,2008,11,North-East,Adamawa,0.0,0,0.0,0.0,1.0,0.0
2008-12-01,2008,12,North-East,Adamawa,4.0,1,1.9,4.0,0.0,1.0
2009-01-01,2009,1,North-East,Adamawa,0.3,0,0.1,0.3,0.0,1.0
2009-02-01,2009,2,North-East,Adamawa,0.0,0,0.0,0.0,1.0,0.0
2009-03-01,2009,3,North-East,Adamawa,2.8,1,1.1,2.8,0.29,0.279
2009-04-01,2009,4,North-East,Adamawa,65.3,13,26.5,5.02,0.0,0.464
2009-05-01,2009,5,North-East,Adamawa,79.0,16,28.1,4.94,0.262,0.262
2009-06-01,2009,6,North-East,Adamawa,118.0,24,50.4,4.92,0.101,0.384
2009-07-01,2009,7,North-East,Adamawa,198.0,30,72.1,6.6,0.0,0.432
2009-08-01,2009,8,North-East,Adamawa,246.3,30,79.3,8.21,0.0,0.386
2009-09-01,2009,9,North-East,Adamawa,161.3,30,68.6,5.38,0.019,0.417
2009-10-01,2009,10,North-East,Adamawa,129.1,26,43.2,4.97,0.0,0.549
2009-11-01,2009,11,North-East,Adamawa,7.2,1,3.1,7.2,0.023,0.421
2009-12-01,2009,12,North-East,Adamawa,0.0,0,0.0,0.0,1.0,0.0
2010-01-01,2010,1,North-East,Adamawa,0.0,0,0.0,0.0,1.0,0.0
2010-02-01,2010,2,North-East,Adamawa,0.1,0,0.0,0.1,0.649,0.0
2010-03-01,2010,3,North-East,Adamawa,6.1,1,2.1,6.1,0.0,0.533
2010-04-01,2010,4,North-East,Adamawa,58.3,12,23.7,4.86,0.0,0.415
2010-05-01,2010,5,North-East,Adamawa,107.9,22,40.5,4.9,0.0,0.378
2010-06-01,2010,6,North-East,Adamawa,148.9,30,61.8,4.96,0.0,0.471
2010-07-01,2010,7,North-East,Adamawa,184.4,30,90.1,6.15,0.0,0.54
2010-08-01,2010,8,North-East,Adamawa,344.0,30,125.0,11.47,0.0,0.609
2010-09-01,2010,9,North-East,Adamawa,116.0,23,38.4,5.04,0.295,0.233
2010-10-01,2010,10,North-East,Adamawa,93.2,19,31.9,4.91,0.0,0.405
2010-11-01,2010,11,North-East,Adamawa,3.5,1,1.7,3.5,0.525,0.231
2010-12-01,2010,12,North-East,Adamawa,0.0,0,0.0,0.0,1.0,0.0
2011-01-01,2011,1,North-East,Adamawa,0.0,0,0.0,0.0,1.0,0.0
2011-02-01,2011,2,North-East,Adamawa,1.3,0,0.4,1.3,0.0,1.0
2011-03-01,2011,3,North-East,Adamawa,1.0,0,0.4,1.0,0.746,0.101
2011-04-01,2011,4,North-East,Adamawa,21.0,4,8.9,5.25,0.633,0.156
2011-05-01,2011,5,North-East,Adamawa,105.1,21,50.5,5.0,0.019,0.472
2011-06-01,2011,6,North-East,Adamawa,91.3,18,28.7,5.07,0.305,0.219
2011-07-01,2011,7,North-East,Adamawa,122.5,24,36.9,5.1,0.265,0.221
2011-08-01,2011,8,North-East,Adamawa,212.5,30,75.4,7.08,0.0,0.367
2011-09-01,2011,9,North-East,Adamawa,152.5,30,65.7,5.08,0.073,0.399
2011-10-01,2011,10,North-East,Adamawa,92.2,18,42.1,5.12,0.0,0.535
2011-11-01,2011,11,North-East,Adamawa,0.3,0,0.1,0.3,0.959,0.014
2011-12-01,2011,12,North-East,Adamawa,0.0,0,0.0,0.0,1.0,0.0
2012-01-01,2012,1,North-East,Adamawa,0.0,0,0.0,0.0,1.0,0.0
2012-02-01,2012,2,North-East,Adamawa,1.2,0,0.4,1.2,0.0,1.0
2012-03-01,2012,3,North-East,Adamawa,0.7,0,0.3,0.7,0.822,0.076
2012-04-01,2012,4,North-East,Adamawa,38.7,8,15.4,4.84,0.323,0.269
2012-05-01,2012,5,North-East,Adamawa,138.8,28,44.7,4.96,0.0,0.417
2012-06-01,2012,6,North-East,Adamawa,152.2,30,53.9,5.07,0.0,0.411
2012-07-01,2012,7,North-East,Adamawa,153.1,30,63.9,5.1,0.082,0.383
2012-08-01,2012,8,North-East,Adamawa,286.0,30,88.7,9.53,0.0,0.432
2012-09-01,2012,9,North-East,Adamawa,257.6,30,126.7,8.59,0.0,0.77
2012-10-01,2012,10,North-East,Adamawa,119.1,24,42.6,4.96,0.0,0.541
2012-11-01,2012,11,North-East,Adamawa,11.3,2,3.4,5.65,0.0,0.461
2012-12-01,2012,12,North-East,Adamawa,0.0,0,0.0,0.0,1.0,0.0
2013-01-01,2013,1,North-East,Adamawa,0.5,0,0.2,0.5,0.0,1.0
2013-02-01,2013,2,North-East,Adamawa,0.0,0,0.0,0.0,1.0,0.0
2013-03-01,2013,3,North-East,Adamawa,9.0,2,3.7,4.5,0.0,0.939
2013-04-01,2013,4,North-East,Adamawa,47.4,9,16.3,5.27,0.171,0.285
2013-05-01,2013,5,North-East,Adamawa,82.6,17,29.4,4.86,0.229,0.275
2013-06-01,2013,6,North-East,Adamawa,95.0,19,31.0,5.0,0.276,0.236
2013-07-01,2013,7,North-East,Adamawa,175.1,30,77.4,5.84,0.0,0.464
2013-08-01,2013,8,North-East,Adamawa,200.2,30,71.6,6.67,0.024,0.349
2013-09-01,2013,9,North-East,Adamawa,176.3,30,73.0,5.88,0.0,0.444
2013-10-01,2013,10,North-East,Adamawa,80.9,16,24.9,5.06,0.0,0.316
2013-11-01,2013,11,North-East,Adamawa,0.2,0,0.1,0.2,0.973,0.014
2013-12-01,2013,12,North-East,Adamawa,24.4,5,12.0,4.88,0.0,1.0
2014-01-01,2014,1,North-East,Adamawa,0.1,0,0.0,0.1,0.0,0.0
2014-02-01,2014,2,North-East,Adamawa,0.2,0,0.1,0.2,0.299,0.351
2014-03-01,2014,3,North-East,Adamawa,8.2,2,3.8,4.1,0.0,0.964
2014-04-01,2014,4,North-East,Adamawa,113.7,23,41.1,4.94,0.0,0.719
2014-05-01,2014,5,North-East,Adamawa,106.5,21,32.2,5.07,0.005,0.301
2014-06-01,2014,6,North-East,Adamawa,154.9,30,67.7,5.16,0.0,0.516
2014-07-01,2014,7,North-East,Adamawa,107.8,22,45.8,4.9,0.354,0.275
2014-08-01,2014,8,North-East,Adamawa,229.5,30,105.5,7.65,0.0,0.514
2014-09-01,2014,9,North-East,Adamawa,170.0,30,81.1,5.67,0.0,0.493
2014-10-01,2014,10,North-East,Adamawa,59.4,12,22.6,4.95,0.245,0.287
2014-11-01,2014,11,North-East,Adamawa,1.3,0,0.5,1.3,0.824,0.068
2014-12-01,2014,12,North-East,Adamawa,0.0,0,0.0,0.0,1.0,0.0
2015-01-01,2015,1,North-East,Adamawa,0.0,0,0.0,0.0,1.0,0.0
2015-02-01,2015,2,North-East,Adamawa,0.1,0,0.0,0.1,0.649,0.0
2015-03-01,2015,3,North-East,Adamawa,0.8,0,0.4,0.8,0.797,0.101
2015-04-01,2015,4,North-East,Adamawa,9.6,2,3.6,4.8,0.832,0.063
2015-05-01,2015,5,North-East,Adamawa,41.1,8,13.0,5.14,0.616,0.121
2015-06-01,2015,6,North-East,Adamawa,111.4,22,43.3,5.06,0.152,0.33
2015-07-01,2015,7,North-East,Adamawa,131.6,26,55.0,5.06,0.211,0.33
2015-08-01,2015,8,North-East,Adamawa,198.0,30,79.5,6.6,0.035,0.387
2015-09-01,2015,9,North-East,Adamawa,153.1,30,58.7,5.1,0.069,0.357
2015-10-01,2015,10,North-East,Adamawa,85.3,17,34.1,5.02,0.0,0.433
2015-11-01,2015,11,North-East,Adamawa,5.5,1,2.6,5.5,0.253,0.353
2015-12-01,2015,12,North-East,Adamawa,0.0,0,0.0,0.0,1.0,0.0
2016-01-01,2016,1,North-East,Adamawa,0.0,0,0.0,0.0,1.0,0.0
2016-02-01,2016,2,North-East,Adamawa,0.0,0,0.0,0.0,1.0,0.0
2016-03-01,2016,3,North-East,Adamawa,3.2,1,1.1,3.2,0.188,0.279
2016-04-01,2016,4,North-East,Adamawa,101.3,20,44.3,5.06,0.0,0.775
2016-05-01,2016,5,North-East,Adamawa,118.0,24,36.2,4.92,0.0,0.338
2016-06-01,2016,6,North-East,Adamawa,118.5,24,56.0,4.94,0.097,0.427
2016-07-01,2016,7,North-East,Adamawa,214.7,30,93.3,7.16,0.0,0.56
2016-08-01,2016,8,North-East,Adamawa,213.9,30,97.2,7.13,0.0,0.474
2016-09-01,2016,9,North-East,Adamawa,179.2,30,88.0,5.97,0.0,0.535
2016-10-01,2016,10,North-East,Adamawa,55.9,11,17.9,5.08,0.29,0.227
2016-11-01,2016,11,North-East,Adamawa,0.0,0,0.0,0.0,1.0,0.0
2016-12-01,2016,12,North-East,Adamawa,0.0,0,0.0,0.0,1.0,0.0
2017-01-01,2017,1,North-East,Adamawa,0.0,0,0.0,0.0,1.0,0.0
2017-02-01,2017,2,North-East,Adamawa,0.0,0,0.0,0.0,1.0,0.0
2017-03-01,2017,3,North-East,Adamawa,0.0,0,0.0,0.0,1.0,0.0
2017-04-01,2017,4,North-East,Adamawa,37.6,8,11.4,4.7,0.342,0.199
2017-05-01,2017,5,North-East,Adamawa,115.9,23,35.4,5.04,0.0,0.331
2017-06-01,2017,6,North-East,Adamawa,100.1,20,31.4,5.0,0.238,0.239
2017-07-01,2017,7,North-East,Adamawa,193.6,30,69.1,6.45,0.0,0.414
2017-08-01,2017,8,North-East,Adamawa,163.0,30,49.1,5.43,0.206,0.239
2017-09-01,2017,9,North-East,Adamawa,107.8,22,34.3,4.9,0.345,0.209
2017-10-01,2017,10,North-East,Adamawa,47.6,10,14.7,4.76,0.395,0.187
2017-11-01,2017,11,North-East,Adamawa,0.0,0,0.0,0.0,1.0,0.0
2017-12-01,2017,12,North-East,Adamawa,0.0,0,0.0,0.0,1.0,0.0
2018-01-01,2018,1,North-East,Adamawa,0.0,0,0.0,0.0,1.0,0.0
2018-02-01,2018,2,North-East,Adamawa,0.8,0,0.3,0.8,0.0,1.0
2018-03-01,2018,3,North-East,Adamawa,0.2,0,0.1,0.2,0.949,0.025
2018-04-01,2018,4,North-East,Adamawa,44.9,9,14.6,4.99,0.215,0.255
2018-05-01,2018,5,North-East,Adamawa,144.3,29,56.9,4.98,0.0,0.531
2018-06-01,2018,6,North-East,Adamawa,160.7,30,63.2,5.36,0.0,0.481
2018-07-01,2018,7,North-East,Adamawa,159.6,30,79.7,5.32,0.043,0.478
2018-08-01,2018,8,North-East,Adamawa,185.4,30,66.2,6.18,0.097,0.323
2018-09-01,2018,9,North-East,Adamawa,210.7,30,68.9,7.02,0.0,0.419
2018-10-01,2018,10,North-East,Adamawa,34.2,7,14.4,4.89,0.566,0.183
2018-11-01,2018,11,North-East,Adamawa,1.8,0,0.9,1.8,0.756,0.122
2018-12-01,2018,12,North-East,Adamawa,0.0,0,0.0,0.0,1.0,0.0
2019-01-01,2019,1,North-East,Adamawa,0.0,0,0.0,0.0,1.0,0.0
2019-02-01,2019,2,North-East,Adamawa,0.2,0,0.1,0.2,0.299,0.351
2019-03-01,2019,3,North-East,Adamawa,0.0,0,0.0,0.0,1.0,0.0
2019-04-01,2019,4,North-East,Adamawa,8.5,2,4.0,4.25,0.851,0.07
2019-05-01,2019,5,North-East,Adamawa,76.2,15,29.1,5.08,0.288,0.272
2019-06-01,2019,6,North-East,Adamawa,128.5,26,56.0,4.94,0.021,0.427
2019-07-01,2019,7,North-East,Adamawa,186.2,30,84.7,6.21,0.0,0.508
2019-08-01,2019,8,North-East,Adamawa,243.0,30,115.9,8.1,0.0,0.565
2019-09-01,2019,9,North-East,Adamawa,133.8,27,43.6,4.96,0.187,0.265
2019-10-01,2019,10,North-East,Adamawa,202.8,30,77.3,6.76,0.0,0.982
2019-11-01,2019,11,North-East,Adamawa,10.0,2,5.0,5.0,0.0,0.679
2019-12-01,2019,12,North-East,Adamawa,0.0,0,0.0,0.0,1.0,0.0
2020-01-01,2020,1,North-East,Adamawa,0.0,0,0.0,0.0,1.0,0.0
2020-02-01,2020,2,North-East,Adamawa,0.0,0,0.0,0.0,1.0,0.0
2020-03-01,2020,3,North-East,Adamawa,6.4,1,2.6,6.4,0.0,0.66
2020-04-01,2020,4,North-East,Adamawa,56.1,11,26.9,5.1,0.019,0.47
2020-05-01,2020,5,North-East,Adamawa,93.1,19,46.1,4.9,0.131,0.431
2020-06-01,2020,6,North-East,Adamawa,109.2,22,41.7,4.96,0.168,0.318
2020-07-01,2020,7,North-East,Adamawa,142.5,28,48.1,5.09,0.145,0.288
2020-08-01,2020,8,North-East,Adamawa,159.3,30,50.2,5.31,0.224,0.245
2020-09-01,2020,9,North-East,Adamawa,174.0,30,79.7,5.8,0.0,0.485
2020-10-01,2020,10,North-East,Adamawa,44.9,9,21.2,4.99,0.43,0.269
2020-11-01,2020,11,North-East,Adamawa,19.6,4,9.2,4.9,0.0,1.0
2020-12-01,2020,12,North-East,Adamawa,0.0,0,0.0,0.0,1.0,0.0
2021-01-01,2021,1,North-East,Adamawa,0.0,0,0.0,0.0,1.0,0.0
2021-02-01,2021,2,North-East,Adamawa,0.0,0,0.0,0.0,1.0,0.0
2021-03-01,2021,3,North-East,Adamawa,10.1,2,4.7,5.05,0.0,1.0
2021-04-01,2021,4,North-East,Adamawa,12.7,3,5.0,4.23,0.778,0.087
2021-05-01,2021,5,North-East,Adamawa,108.6,22,49.2,4.94,0.0,0.459
2021-06-01,2021,6,North-East,Adamawa,142.1,28,50.8,5.08,0.0,0.387
2021-07-01,2021,7,North-East,Adamawa,235.1,30,91.1,7.84,0.0,0.546
2021-08-01,2021,8,North-East,Adamawa,180.5,30,75.8,6.02,0.12,0.369
2021-09-01,2021,9,North-East,Adamawa,205.0,30,77.9,6.83,0.0,0.474
2021-10-01,2021,10,North-East,Adamawa,53.6,11,19.5,4.87,0.319,0.248
2021-11-01,2021,11,North-East,Adamawa,91.2,18,30.4,5.07,0.0,1.0
2021-12-01,2021,12,North-East,Adamawa,3.6,1,1.1,3.6,0.0,0.995
2022-01-01,2022,1,North-East,Adamawa,0.0,0,0.0,0.0,1.0,0.0
2022-02-01,2022,2,North-East,Adamawa,0.0,0,0.0,0.0,1.0,0.0
2022-03-01,2022,3,North-East,Adamawa,0.2,0,0.1,0.2,0.949,0.025
2022-04-01,2022,4,North-East,Adamawa,131.8,26,43.4,5.07,0.0,0.759
2022-05-01,2022,5,North-East,Adamawa,202.0,30,61.3,6.73,0.0,0.572
2022-06-01,2022,6,North-East,Adamawa,148.5,30,56.4,4.95,0.0,0.43
2022-07-01,2022,7,North-East,Adamawa,232.9,30,111.7,7.76,0.0,0.67
2022-08-01,2022,8,North-East,Adamawa,232.4,30,96.9,7.75,0.0,0.472
2022-09-01,2022,9,North-East,Adamawa,180.1,30,76.1,6.0,0.0,0.463
2022-10-01,2022,10,North-East,Adamawa,42.8,9,15.8,4.76,0.456,0.201
2022-11-01,2022,11,North-East,Adamawa,0.1,0,0.0,0.1,0.986,0.0
2022-12-01,2022,12,North-East,Adamawa,0.0,0,0.0,0.0,1.0,0.0
2023-01-01,2023,1,North-East,Adamawa,0.0,0,0.0,0.0,1.0,0.0
2023-02-01,2023,2,North-East,Adamawa,0.0,0,0.0,0.0,1.0,0.0
2023-03-01,2023,3,North-East,Adamawa,7.8,2,3.4,3.9,0.0,0.863
2023-04-01,2023,4,North-East,Adamawa,29.8,6,13.4,4.97,0.479,0.234
2023-05-01,2023,5,North-East,Adamawa,57.4,11,18.0,5.22,0.464,0.168
2023-06-01,2023,6,North-East,Adamawa,89.9,18,31.2,4.99,0.315,0.238
2023-07-01,2023,7,North-East,Adamawa,74.2,15,28.0,4.95,0.555,0.168
2023-08-01,2023,8,North-East,Adamawa,114.6,23,35.6,4.98,0.442,0.173
2023-09-01,2023,9,North-East,Adamawa,118.2,24,42.7,4.92,0.281,0.26
2023-10-01,2023,10,North-East,Adamawa,26.0,5,9.8,5.2,0.67,0.124
2023-11-01,2023,11,North-East,Adamawa,3.4,1,1.3,3.4,0.539,0.176
2023-12-01,2023,12,North-East,Adamawa,0.0,0,0.0,0.0,1.0,0.0
1990-01-01,1990,1,North-Central,Benue,1.5,0,0.5,1.5,0.734,0.089
1990-02-01,1990,2,North-Central,Benue,6.5,1,2.8,6.5,0.54,0.198
1990-03-01,1990,3,North-Central,Benue,3.2,1,1.3,3.2,0.915,0.035
1990-04-01,1990,4,North-Central,Benue,82.4,16,27.6,5.15,0.288,0.239
1990-05-01,1990,5,North-Central,Benue,185.9,30,64.0,6.2,0.0,0.404
1990-06-01,1990,6,North-Central,Benue,148.1,30,65.3,4.94,0.213,0.347
1990-07-01,1990,7,North-Central,Benue,148.8,30,74.4,4.96,0.214,0.393
1990-08-01,1990,8,North-Central,Benue,135.1,27,40.6,5.0,0.356,0.193
1990-09-01,1990,9,North-Central,Benue,191.1,30,62.7,6.37,0.118,0.289
1990-10-01,1990,10,North-Central,Benue,189.6,30,58.4,6.32,0.0,0.358
1990-11-01,1990,11,North-Central,Benue,66.3,13,24.5,5.1,0.0,0.618
1990-12-01,1990,12,North-Central,Benue,28.5,6,12.2,4.75,0.0,1.0
1991-01-01,1991,1,North-Central,Benue,1.3,0,0.4,1.3,0.769,0.071
1991-02-01,1991,2,North-Central,Benue,15.8,3,6.5,5.27,0.0,0.46
1991-03-01,1991,3,North-Central,Benue,24.2,5,12.1,4.84,0.357,0.322
1991-04-01,1991,4,North-Central,Benue,142.3,28,67.7,5.08,0.0,0.585
1991-05-01,1991,5,North-Central,Benue,197.1,30,63.9,6.57,0.0,0.404
1991-06-01,1991,6,North-Central,Benue,179.9,30,79.2,6.0,0.044,0.421
1991-07-01,1991,7,North-Central,Benue,257.5,30,81.6,8.58,0.0,0.431
1991-08-01,1991,8,North-Central,Benue,152.6,30,60.3,5.09,0.273,0.287
1991-09-01,1991,9,North-Central,Benue,138.4,28,53.5,4.94,0.361,0.247
1991-10-01,1991,10,North-Central,Benue,97.5,20,43.8,4.88,0.402,0.269
1991-11-01,1991,11,North-Central,Benue,31.0,6,10.7,5.17,0.218,0.27
1991-12-01,1991,12,North-Central,Benue,0.2,0,0.1,0.2,0.957,0.021
1992-01-01,1992,1,North-Central,Benue,0.3,0,0.1,0.3,0.947,0.018
1992-02-01,1992,2,North-Central,Benue,0.1,0,0.0,0.1,0.993,0.0
1992-03-01,1992,3,North-Central,Benue,53.0,11,23.6,4.82,0.0,0.627
1992-04-01,1992,4,North-Central,Benue,137.9,28,42.5,4.92,0.0,0.367
1992-05-01,1992,5,North-Central,Benue,173.3,30,61.3,5.78,0.0,0.387
1992-06-01,1992,6,North-Central,Benue,227.9,30,112.6,7.6,0.0,0.598
1992-07-01,1992,7,North-Central,Benue,323.5,30,114.0,10.78,0.0,0.602
1992-08-01,1992,8,North-Central,Benue,190.5,30,59.3,6.35,0.092,0.283
1992-09-01,1992,9,North-Central,Benue,255.9,30,120.4,8.53,0.0,0.556
1992-10-01,1992,10,North-Central,Benue,183.1,30,75.8,6.1,0.0,0.465
1992-11-01,1992,11,North-Central,Benue,15.6,3,6.8,5.2,0.606,0.172
1992-12-01,1992,12,North-Central,Benue,0.0,0,0.0,0.0,1.0,0.0
1993-01-01,1993,1,North-Central,Benue,0.0,0,0.0,0.0,1.0,0.0
1993-02-01,1993,2,North-Central,Benue,4.6,1,1.7,4.6,0.674,0.12
1993-03-01,1993,3,North-Central,Benue,44.7,9,16.2,4.97,0.0,0.43
1993-04-01,1993,4,North-Central,Benue,85.0,17,41.1,5.0,0.265,0.355
1993-05-01,1993,5,North-Central,Benue,192.7,30,84.0,6.42,0.0,0.531
1993-06-01,1993,6,North-Central,Benue,243.5,30,83.3,8.12,0.0,0.443
1993-07-01,1993,7,North-Central,Benue,265.1,30,123.9,8.84,0.0,0.654
1993-08-01,1993,8,North-Central,Benue,227.7,30,90.4,7.59,0.0,0.431
1993-09-01,1993,9,North-Central,Benue,273.9,30,100.8,9.13,0.0,0.465
1993-10-01,1993,10,North-Central,Benue,147.5,30,50.3,4.92,0.095,0.309
1993-11-01,1993,11,North-Central,Benue,32.7,7,10.1,4.67,0.175,0.255
1993-12-01,1993,12,North-Central,Benue,4.2,1,1.3,4.2,0.107,0.276
1994-01-01,1994,1,North-Central,Benue,10.8,2,4.4,5.4,0.0,0.781
1994-02-01,1994,2,North-Central,Benue,1.5,0,0.7,1.5,0.894,0.05
1994-03-01,1994,3,North-Central,Benue,26.8,5,12.7,5.36,0.288,0.337
1994-04-01,1994,4,North-Central,Benue,140.5,28,61.1,5.02,0.0,0.528
1994-05-01,1994,5,North-Central,Benue,114.6,23,37.4,4.98,0.276,0.236
1994-06-01,1994,6,North-Central,Benue,174.1,30,57.8,5.8,0.075,0.307
1994-07-01,1994,7,North-Central,Benue,268.6,30,123.2,8.95,0.0,0.65
1994-08-01,1994,8,North-Central,Benue,301.2,30,146.6,10.04,0.0,0.699
1994-09-01,1994,9,North-Central,Benue,355.0,30,176.0,11.83,0.0,0.813
1994-10-01,1994,10,North-Central,Benue,197.3,30,66.3,6.58,0.0,0.407
